city,year,type,n
Dallas,1989,Aggravated Assault,1028.78593223061
Denver,1989,Aggravated Assault,389.212052835789
Detroit,1989,Aggravated Assault,1058.67743235613
"El Paso, Texas",1989,Aggravated Assault,640.216288762565
"Fairfax County, Va.",1989,Aggravated Assault,52.3735730220898
"Fort Worth, Texas",1989,Aggravated Assault,830.698683565593
"Fresno, Calif.",1989,Aggravated Assault,789.295027568223
Honolulu,1989,Aggravated Assault,122.974136560187
Houston,1989,Aggravated Assault,472.541857334028
Indianapolis,1989,Aggravated Assault,729.04787875783
"Jacksonville, Fla.",1989,Aggravated Assault,723.191143924965
"Kansas City, Mo.",1989,Aggravated Assault,1027.39337246132
Las Vegas,1989,Aggravated Assault,312.600252169177
"Long Beach, Calif.",1989,Aggravated Assault,721.553899419048
Los Angeles,1989,Aggravated Assault,1259.96346306454
"Los Angeles County, Calif.",1989,Aggravated Assault,1046.41882559846
"Louisville, Ky.",1989,Aggravated Assault,NA
"Memphis, Tenn.",1989,Aggravated Assault,510.996327645869
"Mesa, Ariz.",1989,Aggravated Assault,381.974444090764
Miami,1989,Aggravated Assault,1675.47205447973
"Miami-Dade County, Fla.",1989,Aggravated Assault,1057.99328731426
Milwaukee,1989,Aggravated Assault,213.347356789339
Minneapolis,1989,Aggravated Assault,670.237439147607
"Montgomery County, Md.",1989,Aggravated Assault,119.833592783921
"Nashville, Tenn.",1989,Aggravated Assault,613.285254428618
"Nassau County, N.Y.",1989,Aggravated Assault,75.2248381518968
National,1989,Aggravated Assault,NA
New Orleans,1989,Aggravated Assault,778.487634059733
New York City,1989,Aggravated Assault,962.771461766367
"Newark, N.J.",1989,Aggravated Assault,1448.83204445592
"Oakland, Calif.",1989,Aggravated Assault,480.473922004887
Oklahoma City,1989,Aggravated Assault,527.105296054002
"Omaha, Neb.",1989,Aggravated Assault,535.327081749317
"Orlando, Fla.",1989,Aggravated Assault,1222.86934212251
Philadelphia,1989,Aggravated Assault,397.170297811145
Phoenix,1989,Aggravated Assault,567.016438274724
Pittsburgh,1989,Aggravated Assault,493.608067755544
"Portland, Ore.",1989,Aggravated Assault,1158.32292126598
"Prince George's County, Md.",1989,Aggravated Assault,497.690643120154
"Raleigh, N.C.",1989,Aggravated Assault,397.077173614195
"Sacramento, Calif.",1989,Aggravated Assault,510.697867339532
Salt Lake City,1989,Aggravated Assault,362.271878888428
San Antonio,1989,Aggravated Assault,199.854478983164
San Diego,1989,Aggravated Assault,546.858431204427
San Francisco,1989,Aggravated Assault,613.344980584955
San Jose,1989,Aggravated Assault,409.386197761371
Seattle,1989,Aggravated Assault,760.889428030436
"St. Louis, Mo.",1989,Aggravated Assault,1959.18689793762
"Suffolk County, N.Y.",1989,Aggravated Assault,117.349966561119
"Tampa, Fla.",1989,Aggravated Assault,1568.76699267264
"Tucson, Ariz.",1989,Aggravated Assault,565.952827094547
"Tulsa, Okla.",1989,Aggravated Assault,708.441510577482
"Virginia Beach, Va.",1989,Aggravated Assault,79.3916546949092
"Washington, D.C.",1989,Aggravated Assault,956.12582781457
"Wichita, Kan.",1989,Aggravated Assault,349.035444919315
"Albuquerque, N.M.",1990,Aggravated Assault,996.787407469018
"Arlington, Texas",1990,Aggravated Assault,436.724603681019
Atlanta,1990,Aggravated Assault,2299.900765703
"Aurora, Colo.",1990,Aggravated Assault,1177.83190681801
"Austin, Texas",1990,Aggravated Assault,330.525619493924
Baltimore,1990,Aggravated Assault,1015.33394745209
"Baltimore County, Md.",1990,Aggravated Assault,716.479756810097
Boston,1990,Aggravated Assault,1211.94602661057
"Buffalo, N.Y.",1990,Aggravated Assault,826.214559783984
"Charlotte-Mecklenburg, N.C.",1990,Aggravated Assault,1372.45096404956
Chicago,1990,Aggravated Assault,1476.94133689882
Cincinnati,1990,Aggravated Assault,666.410284584112
Cleveland,1990,Aggravated Assault,644.560298724724
"Columbus, Ohio",1990,Aggravated Assault,433.710954164099
Dallas,1990,Aggravated Assault,1211.07146155886
Denver,1990,Aggravated Assault,524.154744338231
Detroit,1990,Aggravated Assault,1215.78950440381
"El Paso, Texas",1990,Aggravated Assault,667.517881329292
"Fairfax County, Va.",1990,Aggravated Assault,49.6449308208681
"Fort Worth, Texas",1990,Aggravated Assault,997.053297558861
"Fresno, Calif.",1990,Aggravated Assault,701.01241664361
Honolulu,1990,Aggravated Assault,144.816444260019
Houston,1990,Aggravated Assault,479.162590851079
Indianapolis,1990,Aggravated Assault,823.701424261037
"Jacksonville, Fla.",1990,Aggravated Assault,1069.7681723943
"Kansas City, Mo.",1990,Aggravated Assault,1370.33569428885
Las Vegas,1990,Aggravated Assault,297.123050484955
"Long Beach, Calif.",1990,Aggravated Assault,886.284938511945
Los Angeles,1990,Aggravated Assault,1282.8950954812
"Los Angeles County, Calif.",1990,Aggravated Assault,1249.20154128289
"Louisville, Ky.",1990,Aggravated Assault,NA
"Memphis, Tenn.",1990,Aggravated Assault,639.646621456671
"Mesa, Ariz.",1990,Aggravated Assault,466.866372083821
Miami,1990,Aggravated Assault,1954.2711157223
"Miami-Dade County, Fla.",1990,Aggravated Assault,1036.46681223044
Milwaukee,1990,Aggravated Assault,236.586530807196
Minneapolis,1990,Aggravated Assault,398.226845429892
"Montgomery County, Md.",1990,Aggravated Assault,142.851388907536
"Nashville, Tenn.",1990,Aggravated Assault,821.114369501466
"Nassau County, N.Y.",1990,Aggravated Assault,85.0561578578918
National,1990,Aggravated Assault,NA
New Orleans,1990,Aggravated Assault,908.362813872153
New York City,1990,Aggravated Assault,940.80434121163
"Newark, N.J.",1990,Aggravated Assault,1535.12995011282
"Oakland, Calif.",1990,Aggravated Assault,524.390047334798
Oklahoma City,1990,Aggravated Assault,657.718694276611
"Omaha, Neb.",1990,Aggravated Assault,687.026310695514
"Orlando, Fla.",1990,Aggravated Assault,1487.00916250235
Philadelphia,1990,Aggravated Assault,463.175235261359
Phoenix,1990,Aggravated Assault,675.409776053154
Pittsburgh,1990,Aggravated Assault,638.316854971491
"Portland, Ore.",1990,Aggravated Assault,1106.28625785754
"Prince George's County, Md.",1990,Aggravated Assault,549.692315715366
"Raleigh, N.C.",1990,Aggravated Assault,322.672167962645
"Sacramento, Calif.",1990,Aggravated Assault,523.601315771662
Salt Lake City,1990,Aggravated Assault,390.15606242497
San Antonio,1990,Aggravated Assault,238.051228025938
San Diego,1990,Aggravated Assault,643.105346995045
San Francisco,1990,Aggravated Assault,665.092912720195
San Jose,1990,Aggravated Assault,410.739305181988
Seattle,1990,Aggravated Assault,881.534268651975
"St. Louis, Mo.",1990,Aggravated Assault,2134.18707538727
"Suffolk County, N.Y.",1990,Aggravated Assault,120.422799153595
"Tampa, Fla.",1990,Aggravated Assault,2043.81908112065
"Tucson, Ariz.",1990,Aggravated Assault,606.32970719554
"Tulsa, Okla.",1990,Aggravated Assault,794.986142193617
"Virginia Beach, Va.",1990,Aggravated Assault,79.6297851013435
"Washington, D.C.",1990,Aggravated Assault,1116.98797165925
"Wichita, Kan.",1990,Aggravated Assault,253.609244402341
"Albuquerque, N.M.",1991,Aggravated Assault,1010.30655122244
"Arlington, Texas",1991,Aggravated Assault,454.909354821815
Atlanta,1991,Aggravated Assault,2224.59282781547
"Aurora, Colo.",1991,Aggravated Assault,1311.98664734045
"Austin, Texas",1991,Aggravated Assault,228.783870737113
Baltimore,1991,Aggravated Assault,970.058775643331
"Baltimore County, Md.",1991,Aggravated Assault,736.678875949986
Boston,1991,Aggravated Assault,1126.02934034874
"Buffalo, N.Y.",1991,Aggravated Assault,901.160760642836
"Charlotte-Mecklenburg, N.C.",1991,Aggravated Assault,1326.31924057047
Chicago,1991,Aggravated Assault,1502.30590458115
Cincinnati,1991,Aggravated Assault,802.728240943771
Cleveland,1991,Aggravated Assault,612.083200953916
"Columbus, Ohio",1991,Aggravated Assault,420.651712597469
Dallas,1991,Aggravated Assault,1307.80795089667
Denver,1991,Aggravated Assault,601.49999582871
Detroit,1991,Aggravated Assault,1220.84910339823
"El Paso, Texas",1991,Aggravated Assault,725.388010388742
"Fairfax County, Va.",1991,Aggravated Assault,44.6168016626945
"Fort Worth, Texas",1991,Aggravated Assault,1061.09092658983
"Fresno, Calif.",1991,Aggravated Assault,578.571823662813
Honolulu,1991,Aggravated Assault,104.386571263101
Houston,1991,Aggravated Assault,657.17908265076
Indianapolis,1991,Aggravated Assault,902.139797953379
"Jacksonville, Fla.",1991,Aggravated Assault,912.603383242925
"Kansas City, Mo.",1991,Aggravated Assault,1562.34310387322
Las Vegas,1991,Aggravated Assault,294.336759644785
"Long Beach, Calif.",1991,Aggravated Assault,1085.82091254579
Los Angeles,1991,Aggravated Assault,1323.7722563145
"Los Angeles County, Calif.",1991,Aggravated Assault,1195.65458732911
"Louisville, Ky.",1991,Aggravated Assault,NA
"Memphis, Tenn.",1991,Aggravated Assault,563.243067126251
"Mesa, Ariz.",1991,Aggravated Assault,508.220414311595
Miami,1991,Aggravated Assault,1788.85431246518
"Miami-Dade County, Fla.",1991,Aggravated Assault,902.013412727054
Milwaukee,1991,Aggravated Assault,206.021290438161
Minneapolis,1991,Aggravated Assault,661.928781713514
"Montgomery County, Md.",1991,Aggravated Assault,162.998969698571
"Nashville, Tenn.",1991,Aggravated Assault,934.109688406711
"Nassau County, N.Y.",1991,Aggravated Assault,98.0558504026801
National,1991,Aggravated Assault,NA
New Orleans,1991,Aggravated Assault,869.224886229984
New York City,1991,Aggravated Assault,909.276066210949
"Newark, N.J.",1991,Aggravated Assault,1399.22606777332
"Oakland, Calif.",1991,Aggravated Assault,1300.543428203
Oklahoma City,1991,Aggravated Assault,676.577028005122
"Omaha, Neb.",1991,Aggravated Assault,697.961868744229
"Orlando, Fla.",1991,Aggravated Assault,686.945665615441
Philadelphia,1991,Aggravated Assault,450.053516661562
Phoenix,1991,Aggravated Assault,698.266383504285
Pittsburgh,1991,Aggravated Assault,336.780815847498
"Portland, Ore.",1991,Aggravated Assault,1085.46025872249
"Prince George's County, Md.",1991,Aggravated Assault,532.266123422119
"Raleigh, N.C.",1991,Aggravated Assault,456.115448308493
"Sacramento, Calif.",1991,Aggravated Assault,617.676856080497
Salt Lake City,1991,Aggravated Assault,394.977877587288
San Antonio,1991,Aggravated Assault,302.226685706216
San Diego,1991,Aggravated Assault,693.316726662968
San Francisco,1991,Aggravated Assault,628.518927959147
San Jose,1991,Aggravated Assault,429.783280027851
Seattle,1991,Aggravated Assault,754.858025085553
"St. Louis, Mo.",1991,Aggravated Assault,2045.72623281265
"Suffolk County, N.Y.",1991,Aggravated Assault,117.377574018198
"Tampa, Fla.",1991,Aggravated Assault,2306.91063983797
"Tucson, Ariz.",1991,Aggravated Assault,639.155572057497
"Tulsa, Okla.",1991,Aggravated Assault,808.663870419572
"Virginia Beach, Va.",1991,Aggravated Assault,105.4255335133
"Washington, D.C.",1991,Aggravated Assault,1121.07023411371
"Wichita, Kan.",1991,Aggravated Assault,313.378316179135
"Albuquerque, N.M.",1992,Aggravated Assault,1088.83791706203
"Arlington, Texas",1992,Aggravated Assault,429.720957075692
Atlanta,1992,Aggravated Assault,2240.82204850125
"Aurora, Colo.",1992,Aggravated Assault,1365.31317993152
"Austin, Texas",1992,Aggravated Assault,220.879177643473
Baltimore,1992,Aggravated Assault,1118.70414563802
"Baltimore County, Md.",1992,Aggravated Assault,707.797453674382
Boston,1992,Aggravated Assault,1099.2943706771
"Buffalo, N.Y.",1992,Aggravated Assault,891.771014264705
"Charlotte-Mecklenburg, N.C.",1992,Aggravated Assault,1452.00769774374
Chicago,1992,Aggravated Assault,1450.1036216938
Cincinnati,1992,Aggravated Assault,801.715953444214
Cleveland,1992,Aggravated Assault,603.325887510297
"Columbus, Ohio",1992,Aggravated Assault,411.646149156802
Dallas,1992,Aggravated Assault,1019.24205159369
Denver,1992,Aggravated Assault,602.226227591582
Detroit,1992,Aggravated Assault,1190.75439026633
"El Paso, Texas",1992,Aggravated Assault,728.080574250217
"Fairfax County, Va.",1992,Aggravated Assault,51.3715716867492
"Fort Worth, Texas",1992,Aggravated Assault,1123.23808950656
"Fresno, Calif.",1992,Aggravated Assault,540.318365924829
Honolulu,1992,Aggravated Assault,115.617898838908
Houston,1992,Aggravated Assault,712.17096822336
Indianapolis,1992,Aggravated Assault,815.50347419057
"Jacksonville, Fla.",1992,Aggravated Assault,1069.13852860149
"Kansas City, Mo.",1992,Aggravated Assault,1674.21491424919
Las Vegas,1992,Aggravated Assault,283.909579368648
"Long Beach, Calif.",1992,Aggravated Assault,678.034597725665
Los Angeles,1992,Aggravated Assault,1284.65945944451
"Los Angeles County, Calif.",1992,Aggravated Assault,1373.27446632812
"Louisville, Ky.",1992,Aggravated Assault,NA
"Memphis, Tenn.",1992,Aggravated Assault,565.940225644614
"Mesa, Ariz.",1992,Aggravated Assault,541.500664010624
Miami,1992,Aggravated Assault,1733.58909123013
"Miami-Dade County, Fla.",1992,Aggravated Assault,985.225320568267
Milwaukee,1992,Aggravated Assault,206.681938424645
Minneapolis,1992,Aggravated Assault,652.983344154553
"Montgomery County, Md.",1992,Aggravated Assault,156.041745417827
"Nashville, Tenn.",1992,Aggravated Assault,995.782590705382
"Nassau County, N.Y.",1992,Aggravated Assault,87.3041310191184
National,1992,Aggravated Assault,NA
New Orleans,1992,Aggravated Assault,811.868326838387
New York City,1992,Aggravated Assault,861.398839906784
"Newark, N.J.",1992,Aggravated Assault,1414.55048568876
"Oakland, Calif.",1992,Aggravated Assault,1281.32074201085
Oklahoma City,1992,Aggravated Assault,878.141132183465
"Omaha, Neb.",1992,Aggravated Assault,476.952652939404
"Orlando, Fla.",1992,Aggravated Assault,1322.70201637797
Philadelphia,1992,Aggravated Assault,385.373756421337
Phoenix,1992,Aggravated Assault,715.571557155716
Pittsburgh,1992,Aggravated Assault,331.958420937187
"Portland, Ore.",1992,Aggravated Assault,1127.84088428662
"Prince George's County, Md.",1992,Aggravated Assault,542.983839086263
"Raleigh, N.C.",1992,Aggravated Assault,533.366872560254
"Sacramento, Calif.",1992,Aggravated Assault,540.326075040068
Salt Lake City,1992,Aggravated Assault,383.829261336629
San Antonio,1992,Aggravated Assault,288.952575183178
San Diego,1992,Aggravated Assault,767.459042082627
San Francisco,1992,Aggravated Assault,650.698842033068
San Jose,1992,Aggravated Assault,456.650832817727
Seattle,1992,Aggravated Assault,795.867434946967
"St. Louis, Mo.",1992,Aggravated Assault,1920.39704600159
"Suffolk County, N.Y.",1992,Aggravated Assault,131.417228423168
"Tampa, Fla.",1992,Aggravated Assault,2231.0907097835
"Tucson, Ariz.",1992,Aggravated Assault,691.069187138422
"Tulsa, Okla.",1992,Aggravated Assault,870.010371867443
"Virginia Beach, Va.",1992,Aggravated Assault,90.5913368022986
"Washington, D.C.",1992,Aggravated Assault,1454.32937181664
"Wichita, Kan.",1992,Aggravated Assault,364.569050346018
"Albuquerque, N.M.",1993,Aggravated Assault,1187.12649096704
"Arlington, Texas",1993,Aggravated Assault,496.203827451872
Atlanta,1993,Aggravated Assault,2368.21660208947
"Aurora, Colo.",1993,Aggravated Assault,1432.22091561575
"Austin, Texas",1993,Aggravated Assault,228.677059388309
Baltimore,1993,Aggravated Assault,1166.21735191714
"Baltimore County, Md.",1993,Aggravated Assault,677.930395213618
Boston,1993,Aggravated Assault,1116.50748370556
"Buffalo, N.Y.",1993,Aggravated Assault,853.303781687214
"Charlotte-Mecklenburg, N.C.",1993,Aggravated Assault,1423.63229611552
Chicago,1993,Aggravated Assault,1425.35163191342
Cincinnati,1993,Aggravated Assault,765.43068433213
Cleveland,1993,Aggravated Assault,595.57471378008
"Columbus, Ohio",1993,Aggravated Assault,385.820479091343
Dallas,1993,Aggravated Assault,905.316323604308
Denver,1993,Aggravated Assault,586.273730843777
Detroit,1993,Aggravated Assault,1274.33430516969
"El Paso, Texas",1993,Aggravated Assault,761.025400575278
"Fairfax County, Va.",1993,Aggravated Assault,41.0061449441695
"Fort Worth, Texas",1993,Aggravated Assault,774.538007177803
"Fresno, Calif.",1993,Aggravated Assault,612.931835347929
Honolulu,1993,Aggravated Assault,125.534721944589
Houston,1993,Aggravated Assault,738.954966198407
Indianapolis,1993,Aggravated Assault,968.169796385182
"Jacksonville, Fla.",1993,Aggravated Assault,1039.55020749357
"Kansas City, Mo.",1993,Aggravated Assault,1470.27752004924
Las Vegas,1993,Aggravated Assault,443.660175540567
"Long Beach, Calif.",1993,Aggravated Assault,693.274135437746
Los Angeles,1993,Aggravated Assault,1203.77827015273
"Los Angeles County, Calif.",1993,Aggravated Assault,1150.94226072891
"Louisville, Ky.",1993,Aggravated Assault,NA
"Memphis, Tenn.",1993,Aggravated Assault,617.789560584251
"Mesa, Ariz.",1993,Aggravated Assault,593.380265511413
Miami,1993,Aggravated Assault,1902.99018305107
"Miami-Dade County, Fla.",1993,Aggravated Assault,1092.6530253448
Milwaukee,1993,Aggravated Assault,226.443315348395
Minneapolis,1993,Aggravated Assault,743.77730865531
"Montgomery County, Md.",1993,Aggravated Assault,133.295862671744
"Nashville, Tenn.",1993,Aggravated Assault,1127.42578575211
"Nassau County, N.Y.",1993,Aggravated Assault,87.4275489166375
National,1993,Aggravated Assault,NA
New Orleans,1993,Aggravated Assault,844.556455303802
New York City,1993,Aggravated Assault,854.441324156757
"Newark, N.J.",1993,Aggravated Assault,1473.55238391653
"Oakland, Calif.",1993,Aggravated Assault,1257.96672475115
Oklahoma City,1993,Aggravated Assault,909.611584267501
"Omaha, Neb.",1993,Aggravated Assault,850.954175561275
"Orlando, Fla.",1993,Aggravated Assault,1589.26833684115
Philadelphia,1993,Aggravated Assault,437.374241279767
Phoenix,1993,Aggravated Assault,757.382604253157
Pittsburgh,1993,Aggravated Assault,376.961134194364
"Portland, Ore.",1993,Aggravated Assault,1231.72905917707
"Prince George's County, Md.",1993,Aggravated Assault,552.197797852265
"Raleigh, N.C.",1993,Aggravated Assault,497.194910223738
"Sacramento, Calif.",1993,Aggravated Assault,591.624173846488
Salt Lake City,1993,Aggravated Assault,399.694799859138
San Antonio,1993,Aggravated Assault,301.687746586352
San Diego,1993,Aggravated Assault,713.680733205067
San Francisco,1993,Aggravated Assault,600.371820412642
San Jose,1993,Aggravated Assault,456.93292881778
Seattle,1993,Aggravated Assault,817.65717878157
"St. Louis, Mo.",1993,Aggravated Assault,2115.7309205716
"Suffolk County, N.Y.",1993,Aggravated Assault,109.982932828667
"Tampa, Fla.",1993,Aggravated Assault,2119.93339725904
"Tucson, Ariz.",1993,Aggravated Assault,729.692454919032
"Tulsa, Okla.",1993,Aggravated Assault,894.6742434254
"Virginia Beach, Va.",1993,Aggravated Assault,97.7828794932296
"Washington, D.C.",1993,Aggravated Assault,1557.6124567474
"Wichita, Kan.",1993,Aggravated Assault,351.725303494612
"Albuquerque, N.M.",1994,Aggravated Assault,1184.88811921797
"Arlington, Texas",1994,Aggravated Assault,567.397157085664
Atlanta,1994,Aggravated Assault,2122.54744603652
"Aurora, Colo.",1994,Aggravated Assault,1137.50973963051
"Austin, Texas",1994,Aggravated Assault,277.714803899343
Baltimore,1994,Aggravated Assault,1179.41502746286
"Baltimore County, Md.",1994,Aggravated Assault,656.238725467662
Boston,1994,Aggravated Assault,1056.35826729223
"Buffalo, N.Y.",1994,Aggravated Assault,1002.29995622067
"Charlotte-Mecklenburg, N.C.",1994,Aggravated Assault,1129.1525095756
Chicago,1994,Aggravated Assault,1440.85946303542
Cincinnati,1994,Aggravated Assault,627.873324376691
Cleveland,1994,Aggravated Assault,580.566145823045
"Columbus, Ohio",1994,Aggravated Assault,367.826382243077
Dallas,1994,Aggravated Assault,805.230563943701
Denver,1994,Aggravated Assault,497.9602218809
Detroit,1994,Aggravated Assault,1275.7719731229
"El Paso, Texas",1994,Aggravated Assault,708.796973723555
"Fairfax County, Va.",1994,Aggravated Assault,42.7561996489491
"Fort Worth, Texas",1994,Aggravated Assault,658.708245816112
"Fresno, Calif.",1994,Aggravated Assault,813.52654479884
Honolulu,1994,Aggravated Assault,132.73728350708
Houston,1994,Aggravated Assault,665.466070843496
Indianapolis,1994,Aggravated Assault,899.811202675768
"Jacksonville, Fla.",1994,Aggravated Assault,910.209747789366
"Kansas City, Mo.",1994,Aggravated Assault,1442.53215179611
Las Vegas,1994,Aggravated Assault,655.613977041552
"Long Beach, Calif.",1994,Aggravated Assault,594.108646610646
Los Angeles,1994,Aggravated Assault,1123.42872497346
"Los Angeles County, Calif.",1994,Aggravated Assault,1101.99682537686
"Louisville, Ky.",1994,Aggravated Assault,NA
"Memphis, Tenn.",1994,Aggravated Assault,638.631390491347
"Mesa, Ariz.",1994,Aggravated Assault,576.94258470278
Miami,1994,Aggravated Assault,1787.72566977209
"Miami-Dade County, Fla.",1994,Aggravated Assault,1030.87014145262
Milwaukee,1994,Aggravated Assault,314.439900944274
Minneapolis,1994,Aggravated Assault,806.290685320116
"Montgomery County, Md.",1994,Aggravated Assault,134.390366898501
"Nashville, Tenn.",1994,Aggravated Assault,1178.20606520993
"Nassau County, N.Y.",1994,Aggravated Assault,84.3482394009522
National,1994,Aggravated Assault,NA
New Orleans,1994,Aggravated Assault,736.654588149558
New York City,1994,Aggravated Assault,814.519840179362
"Newark, N.J.",1994,Aggravated Assault,1598.00756387787
"Oakland, Calif.",1994,Aggravated Assault,1050.84344012958
Oklahoma City,1994,Aggravated Assault,891.449928566938
"Omaha, Neb.",1994,Aggravated Assault,800.637727371549
"Orlando, Fla.",1994,Aggravated Assault,1582.46805111821
Philadelphia,1994,Aggravated Assault,436.185100885827
Phoenix,1994,Aggravated Assault,697.606559936363
Pittsburgh,1994,Aggravated Assault,355.675892716648
"Portland, Ore.",1994,Aggravated Assault,1298.71812590699
"Prince George's County, Md.",1994,Aggravated Assault,531.060363599852
"Raleigh, N.C.",1994,Aggravated Assault,537.507124380727
"Sacramento, Calif.",1994,Aggravated Assault,557.1846001366
Salt Lake City,1994,Aggravated Assault,366.0761781647
San Antonio,1994,Aggravated Assault,293.129312931293
San Diego,1994,Aggravated Assault,704.834507629718
San Francisco,1994,Aggravated Assault,516.473202727194
San Jose,1994,Aggravated Assault,539.476347310898
Seattle,1994,Aggravated Assault,669.112366455167
"St. Louis, Mo.",1994,Aggravated Assault,2066.14639493696
"Suffolk County, N.Y.",1994,Aggravated Assault,100.890565987805
"Tampa, Fla.",1994,Aggravated Assault,2214.05469977568
"Tucson, Ariz.",1994,Aggravated Assault,802.896226115876
"Tulsa, Okla.",1994,Aggravated Assault,846.347343045802
"Virginia Beach, Va.",1994,Aggravated Assault,86.7895132067438
"Washington, D.C.",1994,Aggravated Assault,1441.75438596491
"Wichita, Kan.",1994,Aggravated Assault,323.406889451061
"Albuquerque, N.M.",1995,Aggravated Assault,658.305417498582
"Arlington, Texas",1995,Aggravated Assault,647.227049438294
Atlanta,1995,Aggravated Assault,2190.9941459723
"Aurora, Colo.",1995,Aggravated Assault,487.630226068953
"Austin, Texas",1995,Aggravated Assault,450.647423767069
Baltimore,1995,Aggravated Assault,1282.48870766868
"Baltimore County, Md.",1995,Aggravated Assault,684.749980471583
Boston,1995,Aggravated Assault,998.156941430685
"Buffalo, N.Y.",1995,Aggravated Assault,1016.02138318475
"Charlotte-Mecklenburg, N.C.",1995,Aggravated Assault,1070.3009853973
Chicago,1995,Aggravated Assault,1425.7343504699
Cincinnati,1995,Aggravated Assault,563.448404304112
Cleveland,1995,Aggravated Assault,627.784937201307
"Columbus, Ohio",1995,Aggravated Assault,404.240295962764
Dallas,1995,Aggravated Assault,858.084921810826
Denver,1995,Aggravated Assault,502.725153852085
Detroit,1995,Aggravated Assault,1238.94887881945
"El Paso, Texas",1995,Aggravated Assault,608.761214133833
"Fairfax County, Va.",1995,Aggravated Assault,40.6283856988082
"Fort Worth, Texas",1995,Aggravated Assault,638.467504198157
"Fresno, Calif.",1995,Aggravated Assault,826.265460301934
Honolulu,1995,Aggravated Assault,142.684143202168
Houston,1995,Aggravated Assault,685.277065849447
Indianapolis,1995,Aggravated Assault,844.445989416348
"Jacksonville, Fla.",1995,Aggravated Assault,878.306348542586
"Kansas City, Mo.",1995,Aggravated Assault,1304.2336533131
Las Vegas,1995,Aggravated Assault,645.54996521441
"Long Beach, Calif.",1995,Aggravated Assault,601.787933968452
Los Angeles,1995,Aggravated Assault,1123.56114500819
"Los Angeles County, Calif.",1995,Aggravated Assault,1027.25788088136
"Louisville, Ky.",1995,Aggravated Assault,NA
"Memphis, Tenn.",1995,Aggravated Assault,688.249116047072
"Mesa, Ariz.",1995,Aggravated Assault,611.728178306751
Miami,1995,Aggravated Assault,1833.28052386988
"Miami-Dade County, Fla.",1995,Aggravated Assault,1031.31647192517
Milwaukee,1995,Aggravated Assault,414.319152661908
Minneapolis,1995,Aggravated Assault,797.296126180778
"Montgomery County, Md.",1995,Aggravated Assault,139.571469024321
"Nashville, Tenn.",1995,Aggravated Assault,1166.54986528058
"Nassau County, N.Y.",1995,Aggravated Assault,88.0625936823135
National,1995,Aggravated Assault,NA
New Orleans,1995,Aggravated Assault,960.016749490434
New York City,1995,Aggravated Assault,700.193700538257
"Newark, N.J.",1995,Aggravated Assault,1757.27812106121
"Oakland, Calif.",1995,Aggravated Assault,1079.26057092342
Oklahoma City,1995,Aggravated Assault,798.743972957669
"Omaha, Neb.",1995,Aggravated Assault,767.045209702116
"Orlando, Fla.",1995,Aggravated Assault,1427.22753814382
Philadelphia,1995,Aggravated Assault,460.372533741914
Phoenix,1995,Aggravated Assault,669.794585274467
Pittsburgh,1995,Aggravated Assault,308.923840126275
"Portland, Ore.",1995,Aggravated Assault,1322.65499113651
"Prince George's County, Md.",1995,Aggravated Assault,566.089284738539
"Raleigh, N.C.",1995,Aggravated Assault,526.794276249424
"Sacramento, Calif.",1995,Aggravated Assault,515.105961234019
Salt Lake City,1995,Aggravated Assault,361.84678405826
San Antonio,1995,Aggravated Assault,203.320332033203
San Diego,1995,Aggravated Assault,638.813720502586
San Francisco,1995,Aggravated Assault,545.931516812009
San Jose,1995,Aggravated Assault,609.470799482284
Seattle,1995,Aggravated Assault,451.347053780173
"St. Louis, Mo.",1995,Aggravated Assault,1841.2869354513
"Suffolk County, N.Y.",1995,Aggravated Assault,102.98686649472
"Tampa, Fla.",1995,Aggravated Assault,1995.63960508069
"Tucson, Ariz.",1995,Aggravated Assault,861.814165486987
"Tulsa, Okla.",1995,Aggravated Assault,829.108688274224
"Virginia Beach, Va.",1995,Aggravated Assault,85.7878837230107
"Washington, D.C.",1995,Aggravated Assault,1304.69314079422
"Wichita, Kan.",1995,Aggravated Assault,335.605999839576
"Albuquerque, N.M.",1996,Aggravated Assault,896.104383037756
"Arlington, Texas",1996,Aggravated Assault,564.909319831766
Atlanta,1996,Aggravated Assault,2010.53923407799
"Aurora, Colo.",1996,Aggravated Assault,330.322541271246
"Austin, Texas",1996,Aggravated Assault,397.221126582373
Baltimore,1996,Aggravated Assault,1136.86167554847
"Baltimore County, Md.",1996,Aggravated Assault,647.931693329895
Boston,1996,Aggravated Assault,943.134987213109
"Buffalo, N.Y.",1996,Aggravated Assault,503.131803931835
"Charlotte-Mecklenburg, N.C.",1996,Aggravated Assault,1072.78863681484
Chicago,1996,Aggravated Assault,1346.96479962006
Cincinnati,1996,Aggravated Assault,499.366082500825
Cleveland,1996,Aggravated Assault,569.097004529794
"Columbus, Ohio",1996,Aggravated Assault,349.525298416204
Dallas,1996,Aggravated Assault,867.54008401024
Denver,1996,Aggravated Assault,403.507004711133
Detroit,1996,Aggravated Assault,1216.0044058709
"El Paso, Texas",1996,Aggravated Assault,608.341308000153
"Fairfax County, Va.",1996,Aggravated Assault,38.7768283563949
"Fort Worth, Texas",1996,Aggravated Assault,617.751257830874
"Fresno, Calif.",1996,Aggravated Assault,787.911715117243
Honolulu,1996,Aggravated Assault,122.772890652405
